"","game_date","home_team","team","batting_team","pitcher_name","mlbam_playerid","hr","bb","hbp","so","ip","year","fip","playoff_game","home_away"
"234","2016-10-09","Washington Nationals","Washington Nationals","Los Angeles Dodgers","Tanner Roark",543699,1,3,1,1,4.33,2016,8.45877829099307,1,"H"
"235","2016-10-09","Chicago Cubs","Chicago Cubs","San Francisco Giants","Kyle Hendricks",543294,0,0,0,0,3.67,2016,3.147,1,"H"
"236","2016-10-09","Chicago Cubs","San Francisco Giants","Chicago Cubs","Jeff Samardzija",502188,0,1,0,1,2,2016,3.647,1,"A"
"237","2016-10-09","Washington Nationals","Los Angeles Dodgers","Washington Nationals","Rich Hill",448179,1,2,2,7,4.33,2016,5.68741570438799,1,"A"
"238","2016-10-09","Washington Nationals","Washington Nationals","Los Angeles Dodgers","Tanner Roark",543699,1,3,1,1,4.33,2016,8.45877829099307,1,"H"
"239","2016-10-10","Boston Red Sox","Boston Red Sox","Cleveland Indians","Clay Buchholz",453329,0,1,0,4,4,2016,1.897,1,"H"
"240","2016-10-10","Boston Red Sox","Cleveland Indians","Boston Red Sox","Josh Tomlin",458708,0,1,0,4,5,2016,2.147,1,"A"
"241","2016-10-09","Toronto Blue Jays","Texas Rangers","Toronto Blue Jays","Colby Lewis",407890,2,0,0,2,2,2016,14.147,1,"A"
"242","2016-10-09","Toronto Blue Jays","Toronto Blue Jays","Texas Rangers","Aaron Sanchez",592717,2,4,0,5,5.67,2016,8.08527160493827,1,"H"
"243","2016-10-10","Los Angeles Dodgers","Los Angeles Dodgers","Washington Nationals","Kenta Maeda",628317,1,2,1,4,3,2016,7.81366666666667,1,"H"
"244","2016-10-10","Los Angeles Dodgers","Washington Nationals","Los Angeles Dodgers","Gio González",461829,1,1,0,4,4.33,2016,4.99457505773672,1,"A"
"245","2016-10-10","Boston Red Sox","Boston Red Sox","Cleveland Indians","Clay Buchholz",453329,0,1,0,4,4,2016,1.897,1,"H"
"246","2016-10-10","Boston Red Sox","Cleveland Indians","Boston Red Sox","Josh Tomlin",458708,0,1,0,4,5,2016,2.147,1,"A"
"247","2016-10-11","San Francisco Giants","Chicago Cubs","San Francisco Giants","Jake Arrieta",453562,0,1,0,5,6,2016,1.98033333333333,1,"A"
"248","2016-10-11","San Francisco Giants","San Francisco Giants","Chicago Cubs","Madison Bumgarner",518516,1,1,1,4,5,2016,5.347,1,"H"
"249","2016-10-11","Los Angeles Dodgers","Los Angeles Dodgers","Washington Nationals","Clayton Kershaw",477132,0,2,0,11,6.67,2016,0.74819940029985,1,"H"
"250","2016-10-11","Los Angeles Dodgers","Washington Nationals","Los Angeles Dodgers","Joe Ross",605452,1,2,2,3,2.67,2016,10.2631048689139,1,"A"
"251","2016-10-12","San Francisco Giants","Chicago Cubs","San Francisco Giants","John Lackey",407793,0,2,0,4,3.67,2016,2.6020408719346,1,"A"
"252","2016-10-12","San Francisco Giants","San Francisco Giants","Chicago Cubs","Matt Moore",519043,1,2,0,10,8,2016,3.022,1,"H"
"253","2016-10-14","Washington Nationals","Los Angeles Dodgers","Washington Nationals","Rich Hill",448179,0,2,0,6,2.67,2016,0.899808988764045,1,"A"
"254","2016-10-14","Washington Nationals","Washington Nationals","Los Angeles Dodgers","Max Scherzer",453286,1,2,0,7,6,2016,3.98033333333333,1,"H"
"255","2016-10-15","Cleveland Indians","Cleveland Indians","Toronto Blue Jays","Corey Kluber",446372,0,2,0,6,6.33,2016,2.1991327014218,1,"H"
"256","2016-10-15","Cleveland Indians","Toronto Blue Jays","Cleveland Indians","Marco Estrada",462136,1,1,0,6,8,2016,3.647,1,"A"
"257","2016-10-15","Cleveland Indians","Cleveland Indians","Toronto Blue Jays","Josh Tomlin",458708,0,2,0,6,5.67,2016,2.08879894179894,1,"H"
"258","2016-10-15","Cleveland Indians","Toronto Blue Jays","Cleveland Indians","J.A. Happ",457918,1,1,0,4,5,2016,4.747,1,"A"
"259","2016-10-16","Chicago Cubs","Chicago Cubs","Los Angeles Dodgers","Jon Lester",452657,1,1,0,3,5.67,2016,4.9106684303351,1,"H"
"260","2016-10-16","Chicago Cubs","Los Angeles Dodgers","Chicago Cubs","Kenta Maeda",628317,0,3,0,2,4,2016,4.397,1,"A"
"261","2016-10-17","Chicago Cubs","Chicago Cubs","Los Angeles Dodgers","Kyle Hendricks",543294,1,4,0,5,5.33,2016,5.96125891181989,1,"H"
"262","2016-10-17","Chicago Cubs","Los Angeles Dodgers","Chicago Cubs","Clayton Kershaw",477132,0,1,0,6,7,2016,1.86128571428571,1,"A"
"263","2016-10-18","Toronto Blue Jays","Cleveland Indians","Toronto Blue Jays","Trevor Bauer",545333,0,2,0,1,0.67,2016,9.11714925373134,1,"A"
"264","2016-10-18","Toronto Blue Jays","Toronto Blue Jays","Cleveland Indians","Marcus Stroman",573186,2,3,0,5,5.33,2016,7.83743151969981,1,"H"
"265","2016-10-18","Toronto Blue Jays","Cleveland Indians","Toronto Blue Jays","Corey Kluber",446372,1,2,0,7,5,2016,4.147,1,"A"
"266","2016-10-18","Toronto Blue Jays","Toronto Blue Jays","Cleveland Indians","Aaron Sanchez",592717,0,2,0,5,6,2016,2.48033333333333,1,"H"
"267","2016-10-19","Los Angeles Dodgers","Chicago Cubs","Los Angeles Dodgers","Jake Arrieta",453562,2,0,0,5,5,2016,6.347,1,"A"
"268","2016-10-19","Los Angeles Dodgers","Los Angeles Dodgers","Chicago Cubs","Rich Hill",448179,0,2,0,6,6,2016,2.147,1,"H"
"269","2016-10-19","Toronto Blue Jays","Cleveland Indians","Toronto Blue Jays","Ryan Merritt",607320,0,0,0,3,4.33,2016,1.76131870669746,1,"A"
"270","2016-10-19","Toronto Blue Jays","Toronto Blue Jays","Cleveland Indians","Marco Estrada",462136,2,0,0,7,6,2016,5.147,1,"H"
"271","2016-10-20","Los Angeles Dodgers","Chicago Cubs","Los Angeles Dodgers","John Lackey",407793,0,3,1,3,3.67,2016,4.78187738419618,1,"A"
"272","2016-10-20","Los Angeles Dodgers","Los Angeles Dodgers","Chicago Cubs","Julio Urías",628711,1,2,0,4,4,2016,5.897,1,"H"
"273","2016-10-21","Los Angeles Dodgers","Chicago Cubs","Los Angeles Dodgers","Jon Lester",452657,0,1,0,6,7,2016,1.86128571428571,1,"A"
"274","2016-10-21","Los Angeles Dodgers","Los Angeles Dodgers","Chicago Cubs","Kenta Maeda",628317,0,2,1,6,3.67,2016,2.32956130790191,1,"H"
"275","2016-10-23","Chicago Cubs","Chicago Cubs","Los Angeles Dodgers","Kyle Hendricks",543294,0,0,0,6,7.33,2016,1.50989222373806,1,"H"
"276","2016-10-23","Chicago Cubs","Los Angeles Dodgers","Chicago Cubs","Clayton Kershaw",477132,2,0,0,4,4.67,2016,7.00138972162741,1,"A"
"277","2016-10-26","Cleveland Indians","Chicago Cubs","Cleveland Indians","Jon Lester",452657,1,3,1,7,5.33,2016,5.21078986866792,1,"A"
"278","2016-10-26","Cleveland Indians","Cleveland Indians","Chicago Cubs","Corey Kluber",446372,0,0,0,9,6,2016,0.147,1,"H"
"279","2016-10-26","Cleveland Indians","Chicago Cubs","Cleveland Indians","Jake Arrieta",453562,0,3,0,6,5.67,2016,2.61789947089947,1,"A"
"280","2016-10-26","Cleveland Indians","Cleveland Indians","Chicago Cubs","Trevor Bauer",545333,0,2,0,2,3.67,2016,3.69195912806539,1,"H"
"281","2016-10-29","Chicago Cubs","Chicago Cubs","Cleveland Indians","Kyle Hendricks",543294,0,2,1,6,4,2016,2.397,1,"H"
"282","2016-10-29","Chicago Cubs","Cleveland Indians","Chicago Cubs","Josh Tomlin",458708,0,1,0,1,4.67,2016,3.36113276231263,1,"A"
"283","2016-10-30","Chicago Cubs","Chicago Cubs","Cleveland Indians","John Lackey",407793,1,1,0,5,5,2016,4.347,1,"H"
"284","2016-10-30","Chicago Cubs","Cleveland Indians","Chicago Cubs","Corey Kluber",446372,0,1,1,6,6,2016,2.147,1,"A"
"285","2016-10-31","Chicago Cubs","Chicago Cubs","Cleveland Indians","Jon Lester",452657,1,0,0,5,6,2016,3.647,1,"H"
"286","2016-10-31","Chicago Cubs","Cleveland Indians","Chicago Cubs","Trevor Bauer",545333,1,0,0,7,4,2016,2.897,1,"A"
"287","2016-11-02","Cleveland Indians","Chicago Cubs","Cleveland Indians","Jake Arrieta",453562,1,3,1,9,5.67,2016,4.38156790123457,1,"A"
"288","2016-11-02","Cleveland Indians","Cleveland Indians","Chicago Cubs","Josh Tomlin",458708,1,1,0,0,2.33,2016,10.0139527896996,1,"H"
"289","2016-11-03","Cleveland Indians","Chicago Cubs","Cleveland Indians","Kyle Hendricks",543294,0,1,0,2,4.67,2016,2.93286723768737,1,"A"
"290","2016-11-03","Cleveland Indians","Cleveland Indians","Chicago Cubs","Corey Kluber",446372,2,0,1,0,3.67,2016,11.0489073569482,1,"H"
"291","2017-10-04","New York Yankees","Minnesota Twins","New York Yankees","Ervin Santana",429722,2,2,0,0,2,2017,19.158,1,"A"
"292","2017-10-04","New York Yankees","New York Yankees","Minnesota Twins","Luis Severino",622663,2,1,0,0,0.33,2017,91.0367878787879,1,"H"
"293","2017-10-05","Arizona Diamondbacks","Arizona Diamondbacks","Colorado Rockies","Zack Greinke",425844,0,1,0,1,3.67,2017,3.4304795640327,1,"H"
"294","2017-10-05","Arizona Diamondbacks","Colorado Rockies","Arizona Diamondbacks","Jon Gray",592351,1,0,0,2,1.33,2017,9.92491729323308,1,"A"
"295","2017-10-05","Houston Astros","Boston Red Sox","Houston Astros","Chris Sale",519242,3,1,0,6,5,2017,9.158,1,"A"
"296","2017-10-05","Houston Astros","Houston Astros","Boston Red Sox","Justin Verlander",434378,0,2,0,3,5.67,2017,3.158,1,"H"
"297","2017-10-05","Cleveland Indians","Cleveland Indians","New York Yankees","Trevor Bauer",545333,0,1,0,8,7,2017,1.30085714285714,1,"H"
"298","2017-10-05","Cleveland Indians","New York Yankees","Cleveland Indians","Sonny Gray",543243,1,4,1,2,3.33,2017,10.3652072072072,1,"A"
"299","2017-10-06","Houston Astros","Boston Red Sox","Houston Astros","Drew Pomeranz",519141,2,1,0,1,2,2017,16.658,1,"A"
"300","2017-10-06","Houston Astros","Houston Astros","Boston Red Sox","Dallas Keuchel",572971,0,3,0,7,5.67,2017,2.27616578483245,1,"H"
"301","2017-10-06","Cleveland Indians","Cleveland Indians","New York Yankees","Corey Kluber",446372,2,1,0,4,2.67,2017,11.0231685393258,1,"H"
"302","2017-10-06","Cleveland Indians","New York Yankees","Cleveland Indians","CC Sabathia",282332,0,3,1,5,5.67,2017,3.51073368606702,1,"A"
"303","2017-10-06","Washington Nationals","Chicago Cubs","Washington Nationals","Kyle Hendricks",543294,0,3,1,6,7,2017,3.158,1,"A"
"304","2017-10-06","Washington Nationals","Washington Nationals","Chicago Cubs","Stephen Strasburg",544931,0,1,0,10,7,2017,0.729428571428572,1,"H"
"305","2017-10-07","Los Angeles Dodgers","Arizona Diamondbacks","Los Angeles Dodgers","Taijuan Walker",592836,1,2,0,3,1,2017,16.158,1,"A"
"306","2017-10-07","Los Angeles Dodgers","Los Angeles Dodgers","Arizona Diamondbacks","Clayton Kershaw",477132,4,3,0,7,6.33,2017,10.5829605055292,1,"H"
"307","2017-10-07","Washington Nationals","Chicago Cubs","Washington Nationals","Jon Lester",452657,1,2,0,2,6,2017,5.658,1,"A"
"308","2017-10-07","Washington Nationals","Washington Nationals","Chicago Cubs","Gio González",461829,2,2,0,6,5,2017,7.158,1,"H"
"309","2017-10-08","Los Angeles Dodgers","Arizona Diamondbacks","Los Angeles Dodgers","Robbie Ray",592662,0,4,1,6,4.33,2017,3.85084064665127,1,"A"
"310","2017-10-08","Los Angeles Dodgers","Los Angeles Dodgers","Arizona Diamondbacks","Rich Hill",448179,1,3,0,4,4,2017,6.658,1,"H"
"311","2017-10-08","Boston Red Sox","Boston Red Sox","Houston Astros","Doug Fister",450729,1,1,0,1,1.33,2017,13.6843157894737,1,"H"
"312","2017-10-08","Boston Red Sox","Houston Astros","Boston Red Sox","Brad Peacock",502748,0,1,0,4,2.67,2017,1.28534082397004,1,"A"
"313","2017-10-08","New York Yankees","Cleveland Indians","New York Yankees","Carlos Carrasco",471911,0,3,1,7,5.67,2017,2.80526631393298,1,"A"
"314","2017-10-08","New York Yankees","New York Yankees","Cleveland Indians","Masahiro Tanaka",547888,0,1,0,7,7,2017,1.58657142857143,1,"H"
"315","2017-10-09","Boston Red Sox","Boston Red Sox","Houston Astros","Rick Porcello",519144,0,3,1,4,3,2017,4.49133333333333,1,"H"
"316","2017-10-09","Boston Red Sox","Houston Astros","Boston Red Sox","Charlie Morton",450203,1,2,0,6,4,2017,4.908,1,"A"
"317","2017-10-09","Chicago Cubs","Chicago Cubs","Washington Nationals","Jose Quintana",500779,0,1,0,7,5.67,2017,1.21796472663139,1,"H"
"318","2017-10-09","Chicago Cubs","Washington Nationals","Chicago Cubs","Max Scherzer",453286,0,3,1,7,6.33,2017,2.84204423380727,1,"A"
"319","2017-10-09","New York Yankees","Cleveland Indians","New York Yankees","Trevor Bauer",545333,0,2,0,3,1.67,2017,3.158,1,"A"
"320","2017-10-09","New York Yankees","New York Yankees","Cleveland Indians","Luis Severino",622663,2,1,0,9,7,2017,4.72942857142857,1,"H"
"321","2017-10-10","Arizona Diamondbacks","Arizona Diamondbacks","Los Angeles Dodgers","Zack Greinke",425844,2,5,0,4,5,2017,9.758,1,"H"
"322","2017-10-10","Arizona Diamondbacks","Los Angeles Dodgers","Arizona Diamondbacks","Yu Darvish",506433,1,0,1,7,5,2017,3.558,1,"A"
"323","2017-10-11","Chicago Cubs","Chicago Cubs","Washington Nationals","Jake Arrieta",453562,0,5,0,4,4,2017,4.908,1,"H"
"324","2017-10-11","Chicago Cubs","Washington Nationals","Chicago Cubs","Stephen Strasburg",544931,0,2,0,12,7,2017,0.586571428571428,1,"A"
"325","2017-10-11","Chicago Cubs","Chicago Cubs","Washington Nationals","Jake Arrieta",453562,0,5,0,4,4,2017,4.908,1,"H"
"326","2017-10-11","Chicago Cubs","Washington Nationals","Chicago Cubs","Stephen Strasburg",544931,0,2,0,12,7,2017,0.586571428571428,1,"A"
"327","2017-10-12","Cleveland Indians","Cleveland Indians","New York Yankees","Corey Kluber",446372,2,2,0,6,3.67,2017,8.60759128065395,1,"H"
"328","2017-10-12","Cleveland Indians","New York Yankees","Cleveland Indians","CC Sabathia",282332,0,0,0,9,4.33,2017,-0.999043879907621,1,"A"
"329","2017-10-13","Washington Nationals","Chicago Cubs","Washington Nationals","Kyle Hendricks",543294,2,1,0,7,4,2017,6.908,1,"A"
"330","2017-10-13","Washington Nationals","Washington Nationals","Chicago Cubs","Gio González",461829,0,4,0,5,3,2017,3.82466666666667,1,"H"
"331","2017-10-14","Houston Astros","Houston Astros","New York Yankees","Dallas Keuchel",572971,0,1,0,10,7,2017,0.729428571428572,1,"H"
"332","2017-10-14","Houston Astros","New York Yankees","Houston Astros","Masahiro Tanaka",547888,0,1,0,3,6,2017,2.658,1,"A"
"333","2017-10-14","Houston Astros","Houston Astros","New York Yankees","Justin Verlander",434378,0,1,0,13,8.67,2017,0.50517416378316,1,"H"
"334","2017-10-14","Houston Astros","New York Yankees","Houston Astros","Luis Severino",622663,1,2,0,0,4,2017,7.908,1,"A"
"335","2017-10-15","Los Angeles Dodgers","Chicago Cubs","Los Angeles Dodgers","Jose Quintana",500779,0,2,0,4,5,2017,2.758,1,"A"
"336","2017-10-15","Los Angeles Dodgers","Los Angeles Dodgers","Chicago Cubs","Clayton Kershaw",477132,1,1,0,4,5,2017,4.758,1,"H"
"337","2017-10-15","Los Angeles Dodgers","Chicago Cubs","Los Angeles Dodgers","Jon Lester",452657,0,5,0,2,4.67,2017,5.51346038543897,1,"A"
"338","2017-10-15","Los Angeles Dodgers","Los Angeles Dodgers","Chicago Cubs","Rich Hill",448179,1,1,0,8,5,2017,3.158,1,"H"
"339","2017-10-17","New York Yankees","Houston Astros","New York Yankees","Charlie Morton",450203,1,2,1,3,3.67,2017,7.51767302452316,1,"A"
"340","2017-10-17","New York Yankees","New York Yankees","Houston Astros","CC Sabathia",282332,0,4,0,5,6,2017,3.49133333333333,1,"H"
"341","2017-10-17","New York Yankees","Houston Astros","New York Yankees","Lance McCullers Jr.",621121,1,2,0,3,6,2017,5.32466666666667,1,"A"
"342","2017-10-17","New York Yankees","New York Yankees","Houston Astros","Sonny Gray",543243,0,2,1,4,5,2017,3.358,1,"H"
"343","2017-10-18","Chicago Cubs","Chicago Cubs","Los Angeles Dodgers","Kyle Hendricks",543294,2,1,0,5,5,2017,6.958,1,"H"
"344","2017-10-18","Chicago Cubs","Los Angeles Dodgers","Chicago Cubs","Yu Darvish",506433,1,1,0,7,6.33,2017,3.47395576619273,1,"A"
"345","2017-10-18","New York Yankees","Houston Astros","New York Yankees","Dallas Keuchel",572971,0,1,0,8,4.67,2017,0.37427408993576,1,"A"
"346","2017-10-18","New York Yankees","New York Yankees","Houston Astros","Masahiro Tanaka",547888,0,1,0,8,7,2017,1.30085714285714,1,"H"
"347","2017-10-19","Chicago Cubs","Chicago Cubs","Los Angeles Dodgers","Jake Arrieta",453562,1,5,1,9,6.67,2017,5.10702548725637,1,"H"
"348","2017-10-19","Chicago Cubs","Los Angeles Dodgers","Chicago Cubs","Alex Wood",622072,3,0,0,7,4.67,2017,8.51131905781585,1,"A"
"349","2017-10-20","Chicago Cubs","Chicago Cubs","Los Angeles Dodgers","Jose Quintana",500779,1,1,0,1,2,2017,10.158,1,"H"
"350","2017-10-20","Chicago Cubs","Los Angeles Dodgers","Chicago Cubs","Clayton Kershaw",477132,1,1,0,5,6,2017,4.158,1,"A"
"351","2017-10-21","Houston Astros","Houston Astros","New York Yankees","Justin Verlander",434378,0,1,1,8,7,2017,1.72942857142857,1,"H"
"352","2017-10-21","Houston Astros","New York Yankees","Houston Astros","Luis Severino",622663,0,4,0,3,4.67,2017,4.4427965738758,1,"A"
"353","2017-10-22","Houston Astros","Houston Astros","New York Yankees","Charlie Morton",450203,0,1,0,5,5,2017,1.758,1,"H"
"354","2017-10-22","Houston Astros","New York Yankees","Houston Astros","CC Sabathia",282332,1,3,0,0,3.33,2017,9.76460660660661,1,"A"
"355","2017-10-25","Los Angeles Dodgers","Houston Astros","Los Angeles Dodgers","Dallas Keuchel",572971,2,1,0,3,6.67,2017,6.60627586206897,1,"A"
"356","2017-10-25","Los Angeles Dodgers","Los Angeles Dodgers","Houston Astros","Clayton Kershaw",477132,1,0,0,11,7,2017,1.87228571428571,1,"H"
"357","2017-10-26","Los Angeles Dodgers","Houston Astros","Los Angeles Dodgers","Justin Verlander",434378,2,2,0,5,6,2017,6.82466666666667,1,"A"
"358","2017-10-26","Los Angeles Dodgers","Los Angeles Dodgers","Houston Astros","Rich Hill",448179,0,3,0,7,4,2017,1.908,1,"H"
"359","2017-10-28","Houston Astros","Houston Astros","Los Angeles Dodgers","Lance McCullers Jr.",621121,0,4,0,3,5,2017,4.358,1,"H"
"360","2017-10-28","Houston Astros","Los Angeles Dodgers","Houston Astros","Yu Darvish",506433,1,1,0,0,1.67,2017,12.7388383233533,1,"A"
"361","2017-10-29","Houston Astros","Houston Astros","Los Angeles Dodgers","Charlie Morton",450203,0,0,1,7,6.33,2017,1.42024328593997,1,"H"
"362","2017-10-29","Houston Astros","Los Angeles Dodgers","Houston Astros","Alex Wood",622072,1,2,0,3,5.67,2017,5.45076895943563,1,"A"
"363","2017-10-30","Houston Astros","Houston Astros","Los Angeles Dodgers","Dallas Keuchel",572971,0,2,0,4,3.67,2017,2.6130408719346,1,"H"
"364","2017-10-30","Houston Astros","Los Angeles Dodgers","Houston Astros","Clayton Kershaw",477132,1,3,0,2,4.67,2017,7.01238972162741,1,"A"
"365","2017-11-01","Los Angeles Dodgers","Houston Astros","Los Angeles Dodgers","Justin Verlander",434378,0,0,1,9,6,2017,0.658,1,"A"
"366","2017-11-01","Los Angeles Dodgers","Los Angeles Dodgers","Houston Astros","Rich Hill",448179,1,1,0,5,4.67,2017,4.4427965738758,1,"H"
"367","2017-11-02","Los Angeles Dodgers","Houston Astros","Los Angeles Dodgers","Lance McCullers Jr.",621121,0,0,4,3,2.33,2017,5.73310729613734,1,"A"
"368","2017-11-02","Los Angeles Dodgers","Los Angeles Dodgers","Houston Astros","Yu Darvish",506433,1,1,0,0,1.67,2017,12.7388383233533,1,"H"
"369","2018-10-01","Chicago Cubs","Chicago Cubs","Milwaukee Brewers","Jose Quintana",500779,0,0,0,4,5,2018,1.56,1,"H"
"370","2018-10-01","Chicago Cubs","Milwaukee Brewers","Chicago Cubs","Jhoulys Chacín",468504,1,2,0,3,5.67,2018,5.45276895943563,1,"A"
"371","2018-10-01","Los Angeles Dodgers","Colorado Rockies","Los Angeles Dodgers","Germán Márquez",608566,2,2,0,9,5,2018,5.96,1,"A"
"372","2018-10-01","Los Angeles Dodgers","Los Angeles Dodgers","Colorado Rockies","Walker Buehler",621111,0,3,1,3,6.67,2018,4.05955022488756,1,"H"
"373","2018-10-03","Chicago Cubs","Chicago Cubs","Colorado Rockies","Jon Lester",452657,0,1,0,9,6,2018,0.66,1,"H"
"374","2018-10-03","Chicago Cubs","Colorado Rockies","Chicago Cubs","Kyle Freeland",607536,0,1,0,6,6.67,2018,1.81067466266867,1,"A"
"375","2018-10-04","New York Yankees","New York Yankees","Oakland Athletics","Luis Severino",622663,0,4,0,7,4,2018,2.66,1,"H"
"376","2018-10-04","New York Yankees","Oakland Athletics","New York Yankees","Liam Hendriks",521230,1,1,0,1,1,2018,17.16,1,"A"
"377","2018-10-04","Milwaukee Brewers","Colorado Rockies","Milwaukee Brewers","Antonio Senzatela",622608,1,2,0,1,4.67,2018,6.80025695931478,1,"A"
"378","2018-10-04","Milwaukee Brewers","Milwaukee Brewers","Colorado Rockies","Brandon Woodruff",605540,0,1,0,3,3,2018,2.16,1,"H"
"379","2018-10-05","Los Angeles Dodgers","Atlanta Braves","Los Angeles Dodgers","Mike Foltynewicz",592314,2,3,1,5,2,2018,17.16,1,"A"
"380","2018-10-05","Los Angeles Dodgers","Los Angeles Dodgers","Atlanta Braves","Hyun Jin Ryu",547943,0,0,0,8,7,2018,0.874285714285715,1,"H"
"381","2018-10-05","Houston Astros","Cleveland Indians","Houston Astros","Corey Kluber",446372,3,2,2,2,4.67,2018,13.2242398286938,1,"A"
"382","2018-10-05","Houston Astros","Houston Astros","Cleveland Indians","Justin Verlander",434378,0,2,0,7,5.33,2018,1.65906191369606,1,"H"
"383","2018-10-05","Milwaukee Brewers","Colorado Rockies","Milwaukee Brewers","Tyler Anderson",542881,0,2,0,5,5.67,2018,2.45453262786596,1,"A"
"384","2018-10-05","Milwaukee Brewers","Milwaukee Brewers","Colorado Rockies","Jhoulys Chacín",468504,0,3,0,3,5,2018,3.76,1,"H"
"385","2018-10-05","Boston Red Sox","Boston Red Sox","New York Yankees","Chris Sale",519242,0,2,0,8,5.33,2018,1.28382739212008,1,"H"
"386","2018-10-05","Boston Red Sox","New York Yankees","Boston Red Sox","J.A. Happ",457918,1,1,0,2,2,2018,9.16,1,"A"
"387","2018-10-06","Los Angeles Dodgers","Atlanta Braves","Los Angeles Dodgers","Aníbal Sánchez",434671,2,1,0,3,4.67,2018,8.08505353319058,1,"A"
"388","2018-10-06","Los Angeles Dodgers","Los Angeles Dodgers","Atlanta Braves","Clayton Kershaw",477132,0,0,1,3,8,2018,2.785,1,"H"
"389","2018-10-06","Houston Astros","Cleveland Indians","Houston Astros","Carlos Carrasco",471911,0,1,0,3,5.33,2018,2.59714821763602,1,"A"
"390","2018-10-06","Houston Astros","Houston Astros","Cleveland Indians","Gerrit Cole",543037,1,0,0,12,7,2018,1.58857142857143,1,"H"
"391","2018-10-07","Boston Red Sox","Boston Red Sox","New York Yankees","David Price",456034,2,2,0,0,1.67,2018,22.3216766467066,1,"H"
"392","2018-10-07","Boston Red Sox","New York Yankees","Boston Red Sox","Masahiro Tanaka",547888,1,1,0,4,5,2018,4.76,1,"A"
"393","2018-10-07","Colorado Rockies","Colorado Rockies","Milwaukee Brewers","Germán Márquez",608566,1,1,0,5,4.67,2018,4.4447965738758,1,"H"
"394","2018-10-07","Colorado Rockies","Milwaukee Brewers","Colorado Rockies","Wade Miley",489119,0,1,0,2,4.67,2018,2.94586723768737,1,"A"
"395","2018-10-08","Atlanta Braves","Atlanta Braves","Los Angeles Dodgers","Sean Newcomb",656794,0,3,0,0,2.67,2018,6.53078651685393,1,"H"
"396","2018-10-08","Atlanta Braves","Los Angeles Dodgers","Atlanta Braves","Walker Buehler",621111,1,3,0,7,5,2018,4.76,1,"A"
"397","2018-10-08","Cleveland Indians","Cleveland Indians","Houston Astros","Mike Clevinger",605182,1,3,1,9,5,2018,4.56,1,"H"
"398","2018-10-08","Cleveland Indians","Houston Astros","Cleveland Indians","Dallas Keuchel",572971,1,1,0,2,5,2018,5.56,1,"A"
"399","2018-10-08","Atlanta Braves","Atlanta Braves","Los Angeles Dodgers","Mike Foltynewicz",592314,0,4,0,5,4,2018,3.66,1,"H"
"400","2018-10-08","Atlanta Braves","Los Angeles Dodgers","Atlanta Braves","Rich Hill",448179,0,5,0,3,4.67,2018,5.0871948608137,1,"A"
"401","2018-10-08","New York Yankees","Boston Red Sox","New York Yankees","Nathan Eovaldi",543135,0,0,0,5,7,2018,1.73142857142857,1,"A"
"402","2018-10-08","New York Yankees","New York Yankees","Boston Red Sox","Luis Severino",622663,0,2,0,2,3,2018,3.82666666666667,1,"H"
"403","2018-10-10","New York Yankees","Boston Red Sox","New York Yankees","Rick Porcello",519144,0,0,0,1,5,2018,2.76,1,"A"
"404","2018-10-10","New York Yankees","New York Yankees","Boston Red Sox","CC Sabathia",282332,0,2,1,1,3,2018,5.49333333333333,1,"H"
"405","2018-10-13","Milwaukee Brewers","Los Angeles Dodgers","Milwaukee Brewers","Clayton Kershaw",477132,1,2,0,2,3,2018,8.16,1,"A"
"406","2018-10-13","Milwaukee Brewers","Milwaukee Brewers","Los Angeles Dodgers","Gio González",461829,1,1,0,1,2,2018,10.16,1,"H"
"407","2018-10-13","Milwaukee Brewers","Los Angeles Dodgers","Milwaukee Brewers","Hyun Jin Ryu",547943,1,0,0,4,4.33,2018,4.31473441108545,1,"A"
"408","2018-10-13","Milwaukee Brewers","Milwaukee Brewers","Los Angeles Dodgers","Wade Miley",489119,0,0,0,3,5.67,2018,2.10179894179894,1,"H"
"409","2018-10-14","Boston Red Sox","Boston Red Sox","Houston Astros","Chris Sale",519242,0,4,1,5,3.67,2018,4.52239782016349,1,"H"
"410","2018-10-14","Boston Red Sox","Houston Astros","Boston Red Sox","Justin Verlander",434378,0,4,0,6,6,2018,3.16,1,"A"
"411","2018-10-14","Boston Red Sox","Boston Red Sox","Houston Astros","David Price",456034,1,4,0,4,4.67,2018,6.80025695931478,1,"H"
"412","2018-10-14","Boston Red Sox","Houston Astros","Boston Red Sox","Gerrit Cole",543037,0,2,0,5,6,2018,2.49333333333333,1,"A"
"413","2018-10-15","Los Angeles Dodgers","Los Angeles Dodgers","Milwaukee Brewers","Walker Buehler",621111,1,1,0,8,7,2018,3.16,1,"H"
"414","2018-10-15","Los Angeles Dodgers","Milwaukee Brewers","Los Angeles Dodgers","Jhoulys Chacín",468504,0,2,0,6,5.33,2018,2.03429643527205,1,"A"
"415","2018-10-16","Houston Astros","Boston Red Sox","Houston Astros","Nathan Eovaldi",543135,0,2,0,4,6,2018,2.82666666666667,1,"A"
"416","2018-10-16","Houston Astros","Houston Astros","Boston Red Sox","Dallas Keuchel",572971,0,2,0,0,5,2018,4.36,1,"H"
"417","2018-10-17","Los Angeles Dodgers","Los Angeles Dodgers","Milwaukee Brewers","Rich Hill",448179,0,3,0,6,5,2018,2.56,1,"H"
